INVST_PLAN_ARR_SEQ_NUM,SEQ_DISP_NUM,CTRY_INVST_ACCT_CDE,GRP_MEMBR_INVST_ACCT_CDE,ACCT_INVST_NUM,ENGMT_STYLE_CDE,INVST_PLAN_NUM,INVST_PLAN_STAT_CDE,PDCY_INVST_CDE,PLAN_INSTR_NEXT_TM,PLAN_INSTR_NEXT_DT,CCY_INVST_REG_CDE,INVST_REG_AMT,CCY_INVST_ACCUM_CDE,INVST_ACCUM_AMT,CNTRB_SUCS_TTL_CNT,CNTRB_LAST_DT_TM,MDUN_SYS_CDE,LAST_INGESTION_TIMESTAMP,PRM_LNE_OF_BUS_CDE_FILTER,CTRY_CDE_FILTER,ENTITY_CDE_FILTER
17894565580,478946604,7879326,78944596439,106089,158681,457819000814, qydt1539,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799514,  Current_timestamp  ,  system5393, current_timestamp  ,  147hc861, SAP10527T ,  57SAN815
17894565581,478946605,7879327,78944596440,106090,158682,457819000815, qydt1540,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799515,  Current_timestamp  ,  system5394, current_timestamp  ,  147hc862, SAP10527T ,  57SAN816
17894565582,478946606,7879328,78944596441,106091,158683,457819000816, qydt1541,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799516,  Current_timestamp  ,  system5395, current_timestamp  ,  147hc863, SAP10527T ,  57SAN817
17894565583,478946607,7879329,78944596442,106092,158684,457819000817, qydt1542,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799517,  Current_timestamp  ,  system5396, current_timestamp  ,  147hc864, SAP10527T ,  57SAN818
17894565584,478946608,7879330,78944596443,106093,158685,457819000818, qydt1543,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799518,  Current_timestamp  ,  system5397, current_timestamp  ,  147hc865, SAP10527T ,  57SAN819
17894565585,478946609,7879331,78944596444,106094,158686,457819000819, qydt1544,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799519,  Current_timestamp  ,  system5398, current_timestamp  ,  147hc866, SAP10527T ,  57SAN820
17894565586,478946610,7879332,78944596445,106095,158687,457819000820, qydt1545,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799520,  Current_timestamp  ,  system5399, current_timestamp  ,  147hc867, SAP10527T ,  57SAN821
17894565587,478946611,7879333,78944596446,106096,158688,457819000821, qydt1546,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799521,  Current_timestamp  ,  system5400, current_timestamp  ,  147hc868, SAP10527T ,  57SAN822
17894565588,478946612,7879334,78944596447,106097,158689,457819000822, qydt1547,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799522,  Current_timestamp  ,  system5401, current_timestamp  ,  147hc869, SAP10527T ,  57SAN823
17894565589,478946613,7879335,78944596448,106098,158690,457819000823, qydt1548,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799523,  Current_timestamp  ,  system5402, current_timestamp  ,  147hc870, SAP10527T ,  57SAN824
17894565590,478946614,7879336,78944596449,106099,158691,457819000824, qydt1549,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799524,  Current_timestamp  ,  system5403, current_timestamp  ,  147hc871, SAP10527T ,  57SAN825
17894565591,478946615,7879337,78944596450,106100,158692,457819000825, qydt1550,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799525,  Current_timestamp  ,  system5404, current_timestamp  ,  147hc872, SAP10527T ,  57SAN826
17894565592,478946616,7879338,78944596451,106101,158693,457819000826, qydt1551,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799526,  Current_timestamp  ,  system5405, current_timestamp  ,  147hc873, SAP10527T ,  57SAN827
17894565593,478946617,7879339,78944596452,106102,158694,457819000827, qydt1552,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799527,  Current_timestamp  ,  system5406, current_timestamp  ,  147hc874, SAP10527T ,  57SAN828
17894565594,478946618,7879340,78944596453,106103,158695,457819000828, qydt1553,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799528,  Current_timestamp  ,  system5407, current_timestamp  ,  147hc875, SAP10527T ,  57SAN829
17894565595,478946619,7879341,78944596454,106104,158696,457819000829, qydt1554,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799529,  Current_timestamp  ,  system5408, current_timestamp  ,  147hc876, SAP10527T ,  57SAN830
17894565596,478946620,7879342,78944596455,106105,158697,457819000830, qydt1555,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799530,  Current_timestamp  ,  system5409, current_timestamp  ,  147hc877, SAP10527T ,  57SAN831
17894565597,478946621,7879343,78944596456,106106,158698,457819000831, qydt1556,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799531,  Current_timestamp  ,  system5410, current_timestamp  ,  147hc878, SAP10527T ,  57SAN832
17894565598,478946622,7879344,78944596457,106107,158699,457819000832, qydt1557,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799532,  Current_timestamp  ,  system5411, current_timestamp  ,  147hc879, SAP10527T ,  57SAN833
17894565599,478946623,7879345,78944596458,106108,158700,457819000833, qydt1558,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799533,  Current_timestamp  ,  system5412, current_timestamp  ,  147hc880, SAP10527T ,  57SAN834
17894565600,478946624,7879346,78944596459,106109,158701,457819000834, qydt1559,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799534,  Current_timestamp  ,  system5413, current_timestamp  ,  147hc881, SAP10527T ,  57SAN835
17894565601,478946625,7879347,78944596460,106110,158702,457819000835, qydt1560,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799535,  Current_timestamp  ,  system5414, current_timestamp  ,  147hc882, SAP10527T ,  57SAN836
17894565602,478946626,7879348,78944596461,106111,158703,457819000836, qydt1561,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799536,  Current_timestamp  ,  system5415, current_timestamp  ,  147hc883, SAP10527T ,  57SAN837
17894565603,478946627,7879349,78944596462,106112,158704,457819000837, qydt1562,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799537,  Current_timestamp  ,  system5416, current_timestamp  ,  147hc884, SAP10527T ,  57SAN838
17894565604,478946628,7879350,78944596463,106113,158705,457819000838, qydt1563,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799538,  Current_timestamp  ,  system5417, current_timestamp  ,  147hc885, SAP10527T ,  57SAN839
17894565605,478946629,7879351,78944596464,106114,158706,457819000839, qydt1564,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799539,  Current_timestamp  ,  system5418, current_timestamp  ,  147hc886, SAP10527T ,  57SAN840
17894565606,478946630,7879352,78944596465,106115,158707,457819000840, qydt1565,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799540,  Current_timestamp  ,  system5419, current_timestamp  ,  147hc887, SAP10527T ,  57SAN841
17894565607,478946631,7879353,78944596466,106116,158708,457819000841, qydt1566,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799541,  Current_timestamp  ,  system5420, current_timestamp  ,  147hc888, SAP10527T ,  57SAN842
17894565608,478946632,7879354,78944596467,106117,158709,457819000842, qydt1567,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799542,  Current_timestamp  ,  system5421, current_timestamp  ,  147hc889, SAP10527T ,  57SAN843
17894565609,478946633,7879355,78944596468,106118,158710,457819000843, qydt1568,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799543,  Current_timestamp  ,  system5422, current_timestamp  ,  147hc890, SAP10527T ,  57SAN844
17894565610,478946634,7879356,78944596469,106119,158711,457819000844, qydt1569,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799544,  Current_timestamp  ,  system5423, current_timestamp  ,  147hc891, SAP10527T ,  57SAN845
17894565611,478946635,7879357,78944596470,106120,158712,457819000845, qydt1570,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799545,  Current_timestamp  ,  system5424, current_timestamp  ,  147hc892, SAP10527T ,  57SAN846
17894565612,478946636,7879358,78944596471,106121,158713,457819000846, qydt1571,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799546,  Current_timestamp  ,  system5425, current_timestamp  ,  147hc893, SAP10527T ,  57SAN847
17894565613,478946637,7879359,78944596472,106122,158714,457819000847, qydt1572,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799547,  Current_timestamp  ,  system5426, current_timestamp  ,  147hc894, SAP10527T ,  57SAN848
17894565614,478946638,7879360,78944596473,106123,158715,457819000848, qydt1573,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799548,  Current_timestamp  ,  system5427, current_timestamp  ,  147hc895, SAP10527T ,  57SAN849
17894565615,478946639,7879361,78944596474,106124,158716,457819000849, qydt1574,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799549,  Current_timestamp  ,  system5428, current_timestamp  ,  147hc896, SAP10527T ,  57SAN850
17894565616,478946640,7879362,78944596475,106125,158717,457819000850, qydt1575,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799550,  Current_timestamp  ,  system5429, current_timestamp  ,  147hc897, SAP10527T ,  57SAN851
17894565617,478946641,7879363,78944596476,106126,158718,457819000851, qydt1576,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799551,  Current_timestamp  ,  system5430, current_timestamp  ,  147hc898, SAP10527T ,  57SAN852
17894565618,478946642,7879364,78944596477,106127,158719,457819000852, qydt1577,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799552,  Current_timestamp  ,  system5431, current_timestamp  ,  147hc899, SAP10527T ,  57SAN853
17894565619,478946643,7879365,78944596478,106128,158720,457819000853, qydt1578,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799553,  Current_timestamp  ,  system5432, current_timestamp  ,  147hc900, SAP10527T ,  57SAN854
17894565620,478946644,7879366,78944596479,106129,158721,457819000854, qydt1579,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799554,  Current_timestamp  ,  system5433, current_timestamp  ,  147hc901, SAP10527T ,  57SAN855
17894565621,478946645,7879367,78944596480,106130,158722,457819000855, qydt1580,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799555,  Current_timestamp  ,  system5434, current_timestamp  ,  147hc902, SAP10527T ,  57SAN856
17894565622,478946646,7879368,78944596481,106131,158723,457819000856, qydt1581,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799556,  Current_timestamp  ,  system5435, current_timestamp  ,  147hc903, SAP10527T ,  57SAN857
17894565623,478946647,7879369,78944596482,106132,158724,457819000857, qydt1582,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799557,  Current_timestamp  ,  system5436, current_timestamp  ,  147hc904, SAP10527T ,  57SAN858
17894565624,478946648,7879370,78944596483,106133,158725,457819000858, qydt1583,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799558,  Current_timestamp  ,  system5437, current_timestamp  ,  147hc905, SAP10527T ,  57SAN859
17894565625,478946649,7879371,78944596484,106134,158726,457819000859, qydt1584,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799559,  Current_timestamp  ,  system5438, current_timestamp  ,  147hc906, SAP10527T ,  57SAN860
17894565626,478946650,7879372,78944596485,106135,158727,457819000860, qydt1585,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799560,  Current_timestamp  ,  system5439, current_timestamp  ,  147hc907, SAP10527T ,  57SAN861
17894565627,478946651,7879373,78944596486,106136,158728,457819000861, qydt1586,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799561,  Current_timestamp  ,  system5440, current_timestamp  ,  147hc908, SAP10527T ,  57SAN862
17894565628,478946652,7879374,78944596487,106137,158729,457819000862, qydt1587,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799562,  Current_timestamp  ,  system5441, current_timestamp  ,  147hc909, SAP10527T ,  57SAN863
17894565629,478946653,7879375,78944596488,106138,158730,457819000863, qydt1588,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799563,  Current_timestamp  ,  system5442, current_timestamp  ,  147hc910, SAP10527T ,  57SAN864
17894565630,478946654,7879376,78944596489,106139,158731,457819000864, qydt1589,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799564,  Current_timestamp  ,  system5443, current_timestamp  ,  147hc911, SAP10527T ,  57SAN865
17894565631,478946655,7879377,78944596490,106140,158732,457819000865, qydt1590,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799565,  Current_timestamp  ,  system5444, current_timestamp  ,  147hc912, SAP10527T ,  57SAN866
17894565632,478946656,7879378,78944596491,106141,158733,457819000866, qydt1591,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799566,  Current_timestamp  ,  system5445, current_timestamp  ,  147hc913, SAP10527T ,  57SAN867
17894565633,478946657,7879379,78944596492,106142,158734,457819000867, qydt1592,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799567,  Current_timestamp  ,  system5446, current_timestamp  ,  147hc914, SAP10527T ,  57SAN868
17894565634,478946658,7879380,78944596493,106143,158735,457819000868, qydt1593,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799568,  Current_timestamp  ,  system5447, current_timestamp  ,  147hc915, SAP10527T ,  57SAN869
17894565635,478946659,7879381,78944596494,106144,158736,457819000869, qydt1594,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799569,  Current_timestamp  ,  system5448, current_timestamp  ,  147hc916, SAP10527T ,  57SAN870
17894565636,478946660,7879382,78944596495,106145,158737,457819000870, qydt1595,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799570,  Current_timestamp  ,  system5449, current_timestamp  ,  147hc917, SAP10527T ,  57SAN871
17894565637,478946661,7879383,78944596496,106146,158738,457819000871, qydt1596,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799571,  Current_timestamp  ,  system5450, current_timestamp  ,  147hc918, SAP10527T ,  57SAN872
17894565638,478946662,7879384,78944596497,106147,158739,457819000872, qydt1597,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799572,  Current_timestamp  ,  system5451, current_timestamp  ,  147hc919, SAP10527T ,  57SAN873
17894565639,478946663,7879385,78944596498,106148,158740,457819000873, qydt1598,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799573,  Current_timestamp  ,  system5452, current_timestamp  ,  147hc920, SAP10527T ,  57SAN874
17894565640,478946664,7879386,78944596499,106149,158741,457819000874, qydt1599,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799574,  Current_timestamp  ,  system5453, current_timestamp  ,  147hc921, SAP10527T ,  57SAN875
17894565641,478946665,7879387,78944596500,106150,158742,457819000875, qydt1600,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799575,  Current_timestamp  ,  system5454, current_timestamp  ,  147hc922, SAP10527T ,  57SAN876
17894565642,478946666,7879388,78944596501,106151,158743,457819000876, qydt1601,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799576,  Current_timestamp  ,  system5455, current_timestamp  ,  147hc923, SAP10527T ,  57SAN877
17894565643,478946667,7879389,78944596502,106152,158744,457819000877, qydt1602,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799577,  Current_timestamp  ,  system5456, current_timestamp  ,  147hc924, SAP10527T ,  57SAN878
17894565644,478946668,7879390,78944596503,106153,158745,457819000878, qydt1603,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799578,  Current_timestamp  ,  system5457, current_timestamp  ,  147hc925, SAP10527T ,  57SAN879
17894565645,478946669,7879391,78944596504,106154,158746,457819000879, qydt1604,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799579,  Current_timestamp  ,  system5458, current_timestamp  ,  147hc926, SAP10527T ,  57SAN880
17894565646,478946670,7879392,78944596505,106155,158747,457819000880, qydt1605,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799580,  Current_timestamp  ,  system5459, current_timestamp  ,  147hc927, SAP10527T ,  57SAN881
17894565647,478946671,7879393,78944596506,106156,158748,457819000881, qydt1606,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799581,  Current_timestamp  ,  system5460, current_timestamp  ,  147hc928, SAP10527T ,  57SAN882
17894565648,478946672,7879394,78944596507,106157,158749,457819000882, qydt1607,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799582,  Current_timestamp  ,  system5461, current_timestamp  ,  147hc929, SAP10527T ,  57SAN883
17894565649,478946673,7879395,78944596508,106158,158750,457819000883, qydt1608,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799583,  Current_timestamp  ,  system5462, current_timestamp  ,  147hc930, SAP10527T ,  57SAN884
17894565650,478946674,7879396,78944596509,106159,158751,457819000884, qydt1609,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799584,  Current_timestamp  ,  system5463, current_timestamp  ,  147hc931, SAP10527T ,  57SAN885
17894565651,478946675,7879397,78944596510,106160,158752,457819000885, qydt1610,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799585,  Current_timestamp  ,  system5464, current_timestamp  ,  147hc932, SAP10527T ,  57SAN886
17894565652,478946676,7879398,78944596511,106161,158753,457819000886, qydt1611,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799586,  Current_timestamp  ,  system5465, current_timestamp  ,  147hc933, SAP10527T ,  57SAN887
17894565653,478946677,7879399,78944596512,106162,158754,457819000887, qydt1612,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799587,  Current_timestamp  ,  system5466, current_timestamp  ,  147hc934, SAP10527T ,  57SAN888
17894565654,478946678,7879400,78944596513,106163,158755,457819000888, qydt1613,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799588,  Current_timestamp  ,  system5467, current_timestamp  ,  147hc935, SAP10527T ,  57SAN889
17894565655,478946679,7879401,78944596514,106164,158756,457819000889, qydt1614,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799589,  Current_timestamp  ,  system5468, current_timestamp  ,  147hc936, SAP10527T ,  57SAN890
17894565656,478946680,7879402,78944596515,106165,158757,457819000890, qydt1615,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799590,  Current_timestamp  ,  system5469, current_timestamp  ,  147hc937, SAP10527T ,  57SAN891
17894565657,478946681,7879403,78944596516,106166,158758,457819000891, qydt1616,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799591,  Current_timestamp  ,  system5470, current_timestamp  ,  147hc938, SAP10527T ,  57SAN892
17894565658,478946682,7879404,78944596517,106167,158759,457819000892, qydt1617,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799592,  Current_timestamp  ,  system5471, current_timestamp  ,  147hc939, SAP10527T ,  57SAN893
17894565659,478946683,7879405,78944596518,106168,158760,457819000893, qydt1618,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799593,  Current_timestamp  ,  system5472, current_timestamp  ,  147hc940, SAP10527T ,  57SAN894
17894565660,478946684,7879406,78944596519,106169,158761,457819000894, qydt1619,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799594,  Current_timestamp  ,  system5473, current_timestamp  ,  147hc941, SAP10527T ,  57SAN895
17894565661,478946685,7879407,78944596520,106170,158762,457819000895, qydt1620,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799595,  Current_timestamp  ,  system5474, current_timestamp  ,  147hc942, SAP10527T ,  57SAN896
17894565662,478946686,7879408,78944596521,106171,158763,457819000896, qydt1621,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799596,  Current_timestamp  ,  system5475, current_timestamp  ,  147hc943, SAP10527T ,  57SAN897
17894565663,478946687,7879409,78944596522,106172,158764,457819000897, qydt1622,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799597,  Current_timestamp  ,  system5476, current_timestamp  ,  147hc944, SAP10527T ,  57SAN898
17894565664,478946688,7879410,78944596523,106173,158765,457819000898, qydt1623,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799598,  Current_timestamp  ,  system5477, current_timestamp  ,  147hc945, SAP10527T ,  57SAN899
17894565665,478946689,7879411,78944596524,106174,158766,457819000899, qydt1624,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799599,  Current_timestamp  ,  system5478, current_timestamp  ,  147hc946, SAP10527T ,  57SAN900
17894565666,478946690,7879412,78944596525,106175,158767,457819000900, qydt1625,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799600,  Current_timestamp  ,  system5479, current_timestamp  ,  147hc947, SAP10527T ,  57SAN901
17894565667,478946691,7879413,78944596526,106176,158768,457819000901, qydt1626,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799601,  Current_timestamp  ,  system5480, current_timestamp  ,  147hc948, SAP10527T ,  57SAN902
17894565668,478946692,7879414,78944596527,106177,158769,457819000902, qydt1627,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799602,  Current_timestamp  ,  system5481, current_timestamp  ,  147hc949, SAP10527T ,  57SAN903
17894565669,478946693,7879415,78944596528,106178,158770,457819000903, qydt1628,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799603,  Current_timestamp  ,  system5482, current_timestamp  ,  147hc950, SAP10527T ,  57SAN904
17894565670,478946694,7879416,78944596529,106179,158771,457819000904, qydt1629,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799604,  Current_timestamp  ,  system5483, current_timestamp  ,  147hc951, SAP10527T ,  57SAN905
17894565671,478946695,7879417,78944596530,106180,158772,457819000905, qydt1630,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799605,  Current_timestamp  ,  system5484, current_timestamp  ,  147hc952, SAP10527T ,  57SAN906
17894565672,478946696,7879418,78944596531,106181,158773,457819000906, qydt1631,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799606,  Current_timestamp  ,  system5485, current_timestamp  ,  147hc953, SAP10527T ,  57SAN907
17894565673,478946697,7879419,78944596532,106182,158774,457819000907, qydt1632,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799607,  Current_timestamp  ,  system5486, current_timestamp  ,  147hc954, SAP10527T ,  57SAN908
17894565674,478946698,7879420,78944596533,106183,158775,457819000908, qydt1633,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799608,  Current_timestamp  ,  system5487, current_timestamp  ,  147hc955, SAP10527T ,  57SAN909
17894565675,478946699,7879421,78944596534,106184,158776,457819000909, qydt1634,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799609,  Current_timestamp  ,  system5488, current_timestamp  ,  147hc956, SAP10527T ,  57SAN910
17894565676,478946700,7879422,78944596535,106185,158777,457819000910, qydt1635,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799610,  Current_timestamp  ,  system5489, current_timestamp  ,  147hc957, SAP10527T ,  57SAN911
17894565677,478946701,7879423,78944596536,106186,158778,457819000911, qydt1636,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799611,  Current_timestamp  ,  system5490, current_timestamp  ,  147hc958, SAP10527T ,  57SAN912
17894565678,478946702,7879424,78944596537,106187,158779,457819000912, qydt1637,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799612,  Current_timestamp  ,  system5491, current_timestamp  ,  147hc959, SAP10527T ,  57SAN913
17894565679,478946703,7879425,78944596538,106188,158780,457819000913, qydt1638,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799613,  Current_timestamp  ,  system5492, current_timestamp  ,  147hc960, SAP10527T ,  57SAN914
17894565680,478946704,7879426,78944596539,106189,158781,457819000914, qydt1639,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799614,  Current_timestamp  ,  system5493, current_timestamp  ,  147hc961, SAP10527T ,  57SAN915
17894565681,478946705,7879427,78944596540,106190,158782,457819000915, qydt1640,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799615,  Current_timestamp  ,  system5494, current_timestamp  ,  147hc962, SAP10527T ,  57SAN916
17894565682,478946706,7879428,78944596541,106191,158783,457819000916, qydt1641,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799616,  Current_timestamp  ,  system5495, current_timestamp  ,  147hc963, SAP10527T ,  57SAN917
17894565683,478946707,7879429,78944596542,106192,158784,457819000917, qydt1642,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799617,  Current_timestamp  ,  system5496, current_timestamp  ,  147hc964, SAP10527T ,  57SAN918
17894565684,478946708,7879430,78944596543,106193,158785,457819000918, qydt1643,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799618,  Current_timestamp  ,  system5497, current_timestamp  ,  147hc965, SAP10527T ,  57SAN919
17894565685,478946709,7879431,78944596544,106194,158786,457819000919, qydt1644,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799619,  Current_timestamp  ,  system5498, current_timestamp  ,  147hc966, SAP10527T ,  57SAN920
17894565686,478946710,7879432,78944596545,106195,158787,457819000920, qydt1645,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799620,  Current_timestamp  ,  system5499, current_timestamp  ,  147hc967, SAP10527T ,  57SAN921
17894565687,478946711,7879433,78944596546,106196,158788,457819000921, qydt1646,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799621,  Current_timestamp  ,  system5500, current_timestamp  ,  147hc968, SAP10527T ,  57SAN922
17894565688,478946712,7879434,78944596547,106197,158789,457819000922, qydt1647,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799622,  Current_timestamp  ,  system5501, current_timestamp  ,  147hc969, SAP10527T ,  57SAN923
17894565689,478946713,7879435,78944596548,106198,158790,457819000923, qydt1648,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799623,  Current_timestamp  ,  system5502, current_timestamp  ,  147hc970, SAP10527T ,  57SAN924
17894565690,478946714,7879436,78944596549,106199,158791,457819000924, qydt1649,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799624,  Current_timestamp  ,  system5503, current_timestamp  ,  147hc971, SAP10527T ,  57SAN925
